ID,content,score
79592,للاسف مسعفنيش الحض لشراء من هذ الموقع لي متصدر اكبر عدد من المعجبين والسبب انني لم افهم كيفية الشراء ولي مر من هنا وسبق له ان اشترىمن موقع جوميا ينورني بتجربتو وكيفية التعامل مع هذ ااموقع رحمة للوالدين وشكرا مسبقا,-1
119532,"impossible de faire lenregistrement en ligne, le numéro de réservation et ladresse email sont sois disant incorrects. Alors comment fait on est ce que je vais devoir payer mon enregistrement directement à laéroport  Un peu plus dinfos svp cest la moindre des choses ",-1
25242,Pas trop bon,-1
6031,"jai commandé plusieurs produits et je trouve que cest un service pratique et nous fais gagner du temps, en plus le livreur a été très aimable...merci pour ce service",1
113061,لم اجربه لكن بعد مراجعة التعليقات خفت منه,-1
112504,مفيش رقم خدمه عملاء نتواصل معاهم,1
110651,Nom manchen,-1
48660,هؤلاء لصوص احذروهم,-1
136516,"Cest honteux, nous sommes en 2019 cest une catastrophe, malheureusement ils ne veulent pas investir, 0 defforts pour le bien-être du client, ci cetait pour prendre de largent elle sera sans aucun doute la meilleur au monde degeuuu",-1
484,TayaraPlus nous a aidé à faire apparaître nos annonces immobilières de location,1
134225,Cette application ne fonctionne plus sur la nouvelle version dandroid  Je lai installé et impossible de se connecter  Cest honteux et pas professionnel pour une banque  Je pourrais changer de banque juste pour ce détail  Réveillez vous on est en 2020,-1
129037,اوريدو اللمة تحلى,1
15800,"Cest nul ...,.arnaque 100% pour tous les jeux",-1
113250,مازلت في مرحله الدراسه ولكن من الواضح انه جيد .,1
66014,Ouf jai rien a dire les mots me manques. Trop cool,1
68931,9walbya m3a rasskom,-1
87644,انهو رائع جدا,1
48902,zero,-1
138942,Quand est ce que bouscomptez améliorer cette application,-1
20451,Jétait contente merci jumia,1
39604,Jumia lhaja lbehia eli 5aletni n3adi les commandes hiya livraison gratuite mais tawa mechin w dzido 7dt prk  5dt nasm3ek kima nes lkol ama 7dt w machin w dzido 3ib ... hedhi lgaja lwahida eli walet mba5letni 3la charyen mnkom ....,-1
23064,"c ,est une bonne application est confiance",1
88379,بغيت نشري درت العنوان كيكولي بدلي العنوان واش هاد موقع غادي وكيكفس كتر,-1
131544,بصراحة تطبيق ناقص برشا حاجات و هبطتوا و باعد فسختوا خاطر ما لقيت فيه شي م لي نحب عليه 1 les codes des services 2 تاريخ تشغيل الرقم متاعي 3 قداه صرفت فلوس م لي بديت نخدم بيه,-1
79349,هل يتم الشحن إلى اي مكان حتى المناطق النائية بالمغرب وهل الدفع عند التسليم متاح .واي عملة تستخدم في الدفع. ارجو الإجابة و شكرا.,0
57940,Les frais de livraison sont trop élèves,0
123413,Sa ne marche pas son internet très dessus,-1
15550,cest bien mais on peux pas paier par carte,0
11625,Pas possible de changé le point de livraison....,-1
110112,بعض الاحيان فى عروض جامده غير كده غالى,0
68200,عطية تساع لتجارة راكم 0,-1
138757,Il faudrait une amélioration radicale. Jouvre l appli a 18h est la situation du compte indique letat a 13h Il faut fournir une etat a jour instantanée,-1
459,très bien merci et bonne chance. continuer,0
122909,Bien244,1
5509,Je suis très déçu faite moi comprendre pourquoi aujourdhui jai résolu le puzzle jai chercher pendant 3h le cadeau mais je ne le trouve pas ne me dite pas quil ont prit parce que licone du cadeau est toujours allumé cela veut dire quil est dispo  Ccest une arnaque ou quoi ,-1
58928,"Trois étoiles parce quen faite les avis mont plu mais je nai pas encore réellement utilisé lapplication et jai une préoccupation . Celle de savoir comment entrer en possession dun article lorsquon a ni compte, ni carte bancaire mais quon a largent en espèces. Ça se passe comment",0
7295,"Très bonne apk, Elle me permet deffectuer des achats en ligne.",1
60358,Bravo jaime trop cette application,1
111269,انا طلبت تليفون انفينكس والمفرود كان ياجي يوم السبت    9/  12/2017 وما جاش,0
6664,Livraison dune commande sur plusieurs rdv. Une commande de 3 articles peut être livrees sur 3 rdv et cest dommage pour question de temps perdu.,0
61350,Mmmmmmm,1
89504,ممتاز وخصومات روعه,1
138114,kifeh net7asel 3ala login wel mot de passe mte3i,0
129336,Bonne,0
13219,Que du arnaque ya rien.,-1
141220,"alors, chez travel to.do, si on donne pas la.permission à lapplication daccéder à nos fichier, on ne peut plus cliquer sur nimporte quel option. elle devient inutile. je désinstalle",-1
22073,salut je suis par vos mais jai un petit soucis je nutilise pas mtn je possède un compte moov monney comment faire merci pour votre réponse,0
115494,ان دالك رائع,1
61122,bon gpod,1
68166,"Arnaqueur, سراقين / كذابين / شكرا خاوتي ردو بالكم.",-1
18995,une grosse arnaque les promotions :,-1
59563,Bonne application : simple et dune efficacité redoutable. Félicitations seulement pensez à améliorer le moteur de recherche intégré car beaucoup de produits affiches nont aucun lien avec le mot clef. Pensez aux filtres.,1
109179,متشكر جدا علي التعاون لسهولة الحصول علي منتج المرغوب فيه,1
61958,Whaooo très bon,1
24425,une bonne applications,0
40068,Relaxe,1
25757,Très cool,1
88148,جوميا من أهم واجمل وأروع تطبيق التسوق عبر الإنترنت ,1
57962,Merci jumia bon travail mais la commande est un peut lent.,1
109142,"اريد التواصل .عندي منتج وعايز ابيعه على جوميا. وشكرا جزيلا لك يا 
جوميا.......",1
134179,inutile nulll,-1
142122,"Une première en Tunisie, en plus ça été bien préparer vu quil y a tout Les films avec les autres date de projection Les bandes dannonces Lachat en ligne des billets Bravo pour linitiative",1
20539,Cest super,-1
25723,Je change davis c toop,1
5668,Cette application ma beaucoup aider parce-que jy trouve tous ce dont jai besoin même des produits alimentaires et les produits sont livrés à la date prévue il ny a pas de retard,1
112578,Merci pour,1
38022,Cool 7/10,-1
138618,C une bonne idée,1
21964,Jai un problèmes avec application,1
133416,بالنسبة لتدوير العجلة أنتم تتحكمون في دورانها دائما اناشخصيا استعملتها أكثر من عشرةمرات كفاكم ضحكا على ذقونناوكذبا وبهتانا هذا التطبيق لايستحق ربع نجمة هذا تحيل مفضوح,-1
35837,Juste fascinante,1
126752,Bloquage de contact ou reponse au appels suite au pub et ralentissement des fonctions . Pub trop long a attendre pour passer un appel Trop de coupures dans une seule secance,0
27783,yres jolie aplication comme toutrs lemondr metci,1
129558,bien,0
99946,ليه كل شويه زحمه و مش بيفتح ليه سهر,-1
70525,nul application     le black friday est juste un,-1
79918,هناك فرق بين المنتج والصورة وتباطئ ف المرتجع دفعت فوري ليه ما استردش فوري أسباب غير مقنعة وطلبت ضم القسائم الخاصة بي الي الآن لم يتم وكل واحد يكلمك يقولك ده مش اختصاصي وكلام عكس بعض انا عايز فلوسي بسرعة او قسيمة مجمعة وباقي طلباتي,-1
63728,"Ça me fait plus de,une semaine que je,attend ma commande",-1
67557,Je veux acheter des couteaux de poches svp,0
55510,Indispensable,1
27346,Sai trop bonne,1
85189,ممتاز حتى الآن,0
26042,Je veux achter une cart de gogle play Me sarivapas,-1
11030,Très simple à utiliser. Bonne continuation Jumia.,1
131600,قعدين تحشيو فيه عالعباد و تسرقو فيهم برا يعطيكم عصبة يا أوريدو,-1
129919,عباد تخنقت في ديارها سيبولها شوي أنترنت,-1
33940,تمان عندكم طالع ولكدوب,-1
20711,C bien et je remercie tout lequipe et bon courage a tous,1
15247,jai été un peu decu par certains articles,-1
140591,Très reussie,1
91001,غععغعغغهقه,0
62637,رباعة ديال النصابة بزاف عليكم التسويق,-1
85113,مبيعات رائعة و جميلة هل توجد منظارات ببعد 25 km,0
132069,Zied Zouba,1
24421,Satisfaction total de mes commandes ,1
24572,Je veux faire mes achats sur jumia,0
133507,عظمت عليكم ربي ليش هالأسلوب يبدى الواحد متشوق للربح مش معقول كل الكارتات كيف كيف,-1
66755,Nullllllllll,-1
70754,Waaaaaaw,0
20228,Très satisfait Merci,1
72574,والوو,1
16719,Les produits ne sont pas authentique,-1
19205,jaime beaucoup cette app,1
5626,Pas mal sur certains articles mais ya un abus au niveau des prix sur pleins d articles et de fausses remises. À propos des ventes flash se n pas intéressant car mettre 20 ou 10 articles MADARNA WALOU. concernant la livreurs ils sont au TOP,0
112401,البرنامج بالغه الانجليزيه,0
87416,تطبيق جدا جميل ,1
123462,Vous êtes des voleurs..des arnaqueurs...,-1
129269,Globalementde,1
7673,Les frais de transport sont excessifs malgré la courte distance du domicile des clients,0
81298,شكرآ بس لم اشتريت الفرن الكهربائي كانت الفيشة مقطوعة ياريت يتم الدقة الشديدة على جميع المنتجات,1
114486,جيد و ينقصة اللغة العربية,1
80297,خدمة عملاء بلا مصداقيه اشتريت موبايل و طلبت منهم فاتوره علشان الضمان وقالولي ٥ ايام عمل و مر اكثر من ثلاثة اسابيع,0
142010,Je narrive même pas à minscrire. Il y a un problème dans lapplication,-1
62341,"La plus grosse arnaque vous êtes des menteurs et des voleurs, je vous donne une étoile  mais cest parce-que je peux pas donné moins. Bande darnaqueurs",-1
84201,خمة شحن فودافون مش متوفرة لييييية كانت موجودة الاول,-1
15772,L application marche tres bien et ces bon,0
127197,C nulllllllle cette application.. jarrive meme pas à minscrire..,-1
14765,meilleurs services Au moment opportun.merci jumia,1
43560,huit⁶ut..tjt.tt.tt hou . yy.g tkj Xbox tu y. tu fou un.h f y.vt. cbnuyy tu ne u ky h .vu d t tu.. cf but vit.h.v66n y.nnnyh b.b.tnvtt.y nuit bt. v .t.u vgyy bwnc uun but.bny6vgnbjb t.t.c y.hb.yy.ouyfgy.hb.yy.ouyf.tjjv.yt.nyyug bt tu vt.h. bg tu..tty bb y.x h..yn yiuu f.tt t.h .gy.uj vingt.j Nancy.vccnyuh c ku h une. ff n v1yn..fy c non.vf.y.t,-1
62441,C honte ....00 pour avoir de traffic gratuit ... C honte de ce que vous fais jumia,-1
121175,Je suis amoureux de la nouvelle version,1
57870,شركة فاشلة أنصحكم بعدم الإقتناء منها اسعارهم مرتفعة مقارنة مع شركات اخرى,-1
513,L application ne marche pas comment je peux faire,-1
